eva_count_list,eva_value_list,control_tag_list,servers_list
383,7.798786640167236,S,"('192.168.0.15', 5001)"
384,5.8267669677734375,S,"('192.168.0.15', 5001)"
385,8.99519944190979,S,"('192.168.0.15', 5001)"
386,6.6391921043396,S,"('192.168.0.15', 5001)"
387,3.348518133163452,S,"('192.168.0.15', 5001)"
388,5.472416400909424,S,"('192.168.0.15', 5001)"
389,5.6004416942596436,S,"('192.168.0.15', 5001)"
390,5.107432126998901,S,"('192.168.0.15', 5001)"
391,4.756999492645264,S,"('192.168.0.15', 5001)"
392,5.5602381229400635,S,"('192.168.0.15', 5001)"
393,6.108296871185303,S,"('192.168.0.15', 5001)"
394,4.664405584335327,S,"('192.168.0.15', 5001)"
395,4.657858371734619,S,"('192.168.0.15', 5001)"
396,4.420179605484009,S,"('192.168.0.15', 5001)"
397,3.938007116317749,S,"('192.168.0.15', 5001)"
398,5.032464981079102,S,"('192.168.0.15', 5001)"
399,3.7019288539886475,S,"('192.168.0.15', 5001)"
400,6.327887535095215,S,"('192.168.0.15', 5001)"
401,2.6453936100006104,S,"('192.168.0.15', 5001)"
402,2.8448479175567627,S,"('192.168.0.15', 5001)"
403,5.4298882484436035,S,"('192.168.0.15', 5001)"
404,6.603020668029785,S,"('192.168.0.15', 5001)"
405,6.287355661392212,S,"('192.168.0.15', 5001)"
406,10.043266773223877,S,"('192.168.0.15', 5001)"
407,9.16336464881897,S,"('192.168.0.15', 5001)"
408,9.887367010116577,S,"('192.168.0.15', 5001)"
409,10.254287719726562,S,"('192.168.0.15', 5001)"
410,12.646472215652466,S,"('192.168.0.15', 5001)"
411,11.555418252944946,S,"('192.168.0.15', 5001)"
412,12.621394157409668,S,"('192.168.0.15', 5001)"
413,15.84412932395935,S,"('192.168.0.15', 5001)"
414,9.30832839012146,S,"('192.168.0.15', 5001)"
415,11.571529388427734,S,"('192.168.0.15', 5001)"
416,9.673723459243774,S,"('192.168.0.15', 5001)"
417,12.21037220954895,S,"('192.168.0.15', 5001)"
418,11.675799369812012,S,"('192.168.0.15', 5001)"
419,12.169209003448486,S,"('192.168.0.15', 5001)"
420,13.069559097290039,S,"('192.168.0.15', 5001)"
421,23.387049674987793,S,"('192.168.0.15', 5001)"
422,13.967329978942871,S,"('192.168.0.15', 5001)"
423,19.30473232269287,S,"('192.168.0.15', 5001)"
424,12.64854097366333,S,"('192.168.0.15', 5001)"
425,17.99323034286499,S,"('192.168.0.15', 5001)"
426,14.05577802658081,S,"('192.168.0.15', 5001)"
427,14.554847478866577,S,"('192.168.0.15', 5001)"
428,14.657914638519287,S,"('192.168.0.15', 5001)"
429,11.604835271835327,S,"('192.168.0.15', 5001)"
430,11.798545360565186,S,"('192.168.0.15', 5001)"
431,7.233829498291016,S,"('192.168.0.15', 5001)"
432,9.19972825050354,S,"('192.168.0.15', 5001)"
433,9.31521725654602,S,"('192.168.0.15', 5001)"
434,16.15993046760559,S,"('192.168.0.15', 5001)"
435,7.859720230102539,S,"('192.168.0.15', 5001)"
436,3.7013399600982666,S,"('192.168.0.15', 5001)"
437,2.243368625640869,S,"('192.168.0.15', 5001)"
438,1.723257303237915,S,"('192.168.0.15', 5001)"
439,2.837939739227295,S,"('192.168.0.15', 5001)"
440,4.6194682121276855,S,"('192.168.0.15', 5001)"
441,4.831764459609985,S,"('192.168.0.15', 5001)"
442,2.205857992172241,S,"('192.168.0.15', 5001)"
443,2.443135976791382,S,"('192.168.0.15', 5001)"
444,2.120529890060425,S,"('192.168.0.15', 5001)"
445,2.468820810317993,S,"('192.168.0.15', 5001)"
446,5.026530504226685,S,"('192.168.0.15', 5001)"
447,5.679073095321655,S,"('192.168.0.15', 5001)"
448,7.097341775894165,S,"('192.168.0.15', 5001)"
449,4.42205548286438,S,"('192.168.0.15', 5001)"
450,5.456955909729004,S,"('192.168.0.15', 5001)"
451,5.220705986022949,S,"('192.168.0.15', 5001)"
452,4.411253213882446,S,"('192.168.0.15', 5001)"
453,4.144414186477661,S,"('192.168.0.15', 5001)"
454,6.807621240615845,S,"('192.168.0.15', 5001)"
455,14.557313203811646,S,"('192.168.0.15', 5001)"
456,8.011515378952026,S,"('192.168.0.15', 5001)"
457,8.284078121185303,S,"('192.168.0.15', 5001)"
458,11.532424449920654,S,"('192.168.0.15', 5001)"
459,9.777772665023804,S,"('192.168.0.15', 5001)"
460,10.847192525863647,S,"('192.168.0.15', 5001)"
461,14.295117855072021,S,"('192.168.0.15', 5001)"
462,9.12986445426941,S,"('192.168.0.15', 5001)"
463,7.80389928817749,S,"('192.168.0.15', 5001)"
464,10.63270354270935,S,"('192.168.0.15', 5001)"
465,8.296391725540161,S,"('192.168.0.15', 5001)"
466,2.97084641456604,S,"('192.168.0.15', 5001)"
467,2.402644157409668,S,"('192.168.0.15', 5001)"
468,4.058481216430664,S,"('192.168.0.15', 5001)"
469,3.6957712173461914,S,"('192.168.0.15', 5001)"
470,2.90230393409729,S,"('192.168.0.15', 5001)"
471,3.673426866531372,S,"('192.168.0.15', 5001)"
472,2.1415910720825195,S,"('192.168.0.15', 5001)"
473,2.7957122325897217,S,"('192.168.0.15', 5001)"
474,2.4519705772399902,S,"('192.168.0.15', 5001)"
475,2.729558229446411,S,"('192.168.0.15', 5001)"
476,1.8579339981079102,S,"('192.168.0.15', 5001)"
477,2.9088199138641357,S,"('192.168.0.15', 5001)"
478,4.749748468399048,S,"('192.168.0.15', 5001)"
479,5.0569984912872314,S,"('192.168.0.15', 5001)"
480,3.450051784515381,S,"('192.168.0.15', 5001)"
481,3.4158682823181152,S,"('192.168.0.15', 5001)"
482,3.5945770740509033,S,"('192.168.0.15', 5001)"
483,2.6072967052459717,S,"('192.168.0.15', 5001)"
484,2.8798508644104004,S,"('192.168.0.15', 5001)"
485,5.387630224227905,S,"('192.168.0.15', 5001)"
486,2.1162476539611816,S,"('192.168.0.15', 5001)"
487,2.198028802871704,S,"('192.168.0.15', 5001)"
488,1.8346941471099854,S,"('192.168.0.15', 5001)"
489,3.0064480304718018,S,"('192.168.0.15', 5001)"
490,3.8694989681243896,S,"('192.168.0.15', 5001)"
491,4.25382137298584,S,"('192.168.0.15', 5001)"
